"specphe.name"	"specphe.locusId"	"specphe.lrn"	"specphe.t"	"specphe.short"	"specphe.Group"	"specphe.Condition_1"	"specphe.Concentration_1"	"specphe.Units_1"	"specphe.Condition_2"	"specphe.Concentration_2"	"specphe.Units_2"
"659"	"set2IT046"	15338	1.07476652106849	5.40445804426812	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"660"	"set2IT046"	15358	1.6488150797823	6.02718676689967	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"661"	"set2IT046"	15369	-3.15197997076381	-6.27760309107841	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"662"	"set2IT046"	15750	3.1713364455047	9.58761833510784	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"663"	"set2IT046"	15882	2.2286287512533	7.16618218406178	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"664"	"set2IT046"	15923	1.38546844241267	5.89479704004787	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"665"	"set2IT046"	16145	1.46198111997783	8.33212532366404	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"666"	"set2IT046"	16146	-2.78953797062666	-7.82307921849915	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"667"	"set2IT046"	16148	-3.00629817631476	-9.81820634924273	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"668"	"set2IT046"	16149	-1.53504574173082	-8.95006751577058	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"669"	"set2IT046"	16601	2.3063690797887	10.5625502445206	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"670"	"set2IT046"	16657	-1.58825059117218	-6.28133648523972	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"671"	"set2IT046"	16774	1.55158057380531	7.30651968345469	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"672"	"set2IT046"	16989	2.58949021775703	11.6045103920647	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"673"	"set2IT046"	17146	2.33516346845236	8.78033525454677	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"674"	"set2IT046"	17170	3.71460107606891	13.8202056576576	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"675"	"set2IT046"	17190	-1.73663818735536	-6.07536106154382	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"676"	"set2IT046"	17220	-2.4017309446379	-10.8285029312006	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"677"	"set2IT046"	17268	-3.13003275766786	-8.44662226888547	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"678"	"set2IT046"	17297	-2.57889329431151	-5.11040976270215	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"679"	"set2IT046"	17426	-3.10825799955296	-7.13471952298201	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"680"	"set2IT046"	17451	-1.63276725102343	-8.79972324557106	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"681"	"set2IT046"	17459	-2.29845359614941	-14.5656934945231	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"682"	"set2IT046"	17464	1.29957858296293	6.53924621585832	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"683"	"set2IT046"	17479	2.07708497821797	14.7739861772897	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"684"	"set2IT046"	17493	1.40261163557137	6.88852367617398	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"685"	"set2IT046"	17559	-1.62485315976141	-8.08803708593376	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"686"	"set2IT046"	17651	1.8334427956993	11.9751435710679	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"687"	"set2IT046"	17652	1.74473090282967	11.4430763265527	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"688"	"set2IT046"	17683	-1.15637338776007	-5.74392904729075	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"689"	"set2IT046"	17685	-1.77069140347703	-6.00440732095241	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"690"	"set2IT046"	17733	1.75990633747851	10.625689409282	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"691"	"set2IT046"	17836	-1.72998036518735	-8.66441034568761	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"692"	"set2IT046"	17850	1.12780781350795	7.46695830352214	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"693"	"set2IT046"	17851	-1.54448735731137	-7.82803312208029	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"694"	"set2IT046"	17931	1.78419967300451	9.50649958251516	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"695"	"set2IT046"	17932	1.54793245177504	6.55820929991621	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"696"	"set2IT046"	17933	1.71339604648257	10.2585401339146	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"697"	"set2IT046"	17934	1.93407907826236	14.2955308562541	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"698"	"set2IT046"	17935	1.73106783805551	7.83363006958618	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"699"	"set2IT046"	17957	-1.50268721600799	-5.16046571868332	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"700"	"set2IT046"	17994	-2.33145117318947	-13.050719090524	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"701"	"set2IT046"	18187	-3.67590371206372	-13.3180753868641	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"702"	"set2IT046"	18312	-2.35983749629355	-8.22876000449467	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"703"	"set2IT046"	18313	-2.37533849722361	-10.3825633174996	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"704"	"set2IT046"	18314	-1.40850256239923	-5.4185644496942	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"705"	"set2IT046"	18392	1.66952414468454	6.68356304372521	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"706"	"set2IT046"	18404	-3.00054534710999	-7.15121147020487	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"707"	"set2IT046"	18405	-1.60301035740703	-5.38834742362388	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"708"	"set2IT046"	18417	-2.87773187945358	-7.760033933767	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"709"	"set2IT046"	1936971	-3.5433175239666	-13.4983114057398	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"710"	"set2IT046"	1937014	2.15014680475935	10.8160189823752	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"711"	"set2IT046"	1937204	-3.37722512538313	-8.90927835900924	"Benzalkonium Chloride 0.004 mg/ml"	"stress"	"Benzalkonium Chloride"	0.004	"mg/ml"	NA	NA	NA
"712"	"set2IT047"	14201	-1.45252323511307	-5.58923408432287	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"713"	"set2IT047"	14307	-1.96951590792921	-7.23928587185599	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"714"	"set2IT047"	15055	1.69183986034618	7.62484939247865	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"715"	"set2IT047"	16359	-3.84915038763892	-9.23217772909148	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"716"	"set2IT047"	16483	1.72810246213342	7.0262482188457	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"717"	"set2IT047"	16601	2.10046350509815	12.2562530658052	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"718"	"set2IT047"	17278	3.43082896701255	19.1927122017941	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"719"	"set2IT047"	17472	-1.28179452737385	-9.40757909797323	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"720"	"set2IT047"	17557	1.35109540255252	9.08753509502941	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"721"	"set2IT047"	17559	-3.11396223913763	-11.6448872592002	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"722"	"set2IT047"	17690	-1.11936018224207	-5.14493731026531	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"723"	"set2IT047"	17851	2.04647761445746	14.196375564269	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"724"	"set2IT047"	17994	-2.13035279562931	-11.7105154918651	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"725"	"set2IT047"	18063	-1.73903228210925	-5.46100505240282	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"726"	"set2IT047"	18093	-1.38432659593541	-5.1769093298915	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"727"	"set2IT047"	18245	-1.70365236347805	-8.01244330210611	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"728"	"set2IT047"	18246	-1.34103667073499	-8.28676604544922	"Aluminum chloride 5 mM"	"stress"	"Aluminum chloride hydrate"	5	"mM"	NA	NA	NA
"729"	"set2IT049"	14572	-1.40111571645323	-5.76651468435966	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"730"	"set2IT049"	14939	-2.03434040670357	-5.18951001717944	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"731"	"set2IT049"	15219	-2.87659727577359	-6.69952841104169	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"732"	"set2IT049"	15545	1.40191904642044	6.14917056462912	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"733"	"set2IT049"	16512	-1.32883975780548	-5.80145488615312	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"734"	"set2IT049"	16972	-1.390524921824	-7.02383232871468	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"735"	"set2IT049"	17451	-1.51389808593141	-9.97547183528814	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"736"	"set2IT049"	17614	-1.61516507443433	-9.01873245882597	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"737"	"set2IT049"	17746	-1.58524978716902	-5.13958633169485	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"738"	"set2IT049"	17967	-3.03590955302555	-6.91592521487086	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"739"	"set2IT049"	1936971	-4.16916291124451	-14.4834029555827	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"740"	"set2IT049"	1937010	-1.3263917226185	-5.66213570125654	"Bacitracin 0.5 mg/ml"	"stress"	"Bacitracin"	0.5	"mg/ml"	NA	NA	NA
"741"	"set2IT050"	14153	-1.96092561605724	-7.09815356488613	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"742"	"set2IT050"	14292	1.38295268128827	6.20854022457933	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"743"	"set2IT050"	14293	1.630068047834	9.82787526237776	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"744"	"set2IT050"	14531	-1.49260091864378	-5.95235895790746	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"745"	"set2IT050"	14556	1.52162385591099	5.45475352957464	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"746"	"set2IT050"	14571	-1.75169378708687	-9.54204632867054	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"747"	"set2IT050"	14572	-2.72339778972926	-5.44381889174529	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"748"	"set2IT050"	14597	-1.87522361884369	-5.20188336176729	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"749"	"set2IT050"	14944	1.89705175649426	8.06725296855049	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"750"	"set2IT050"	14972	-1.68906963095089	-6.28383001744139	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"751"	"set2IT050"	14993	-1.23187231169267	-5.42270217032388	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"752"	"set2IT050"	15004	-2.20534055792388	-6.7208686535554	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"753"	"set2IT050"	15342	2.03246245241755	10.0454389183839	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"754"	"set2IT050"	15369	-1.72202450546401	-5.06810785987545	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"755"	"set2IT050"	15545	3.42571580743911	16.1484173839243	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"756"	"set2IT050"	15923	1.49417487779883	8.08229459284665	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"757"	"set2IT050"	15951	1.31028296151484	5.32457692291586	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"758"	"set2IT050"	15952	1.24171017628313	6.81303263144224	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"759"	"set2IT050"	16145	1.60887103932207	10.5912109232485	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"760"	"set2IT050"	16147	1.4041531803036	10.581795425667	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"761"	"set2IT050"	16183	-1.22796289202376	-5.48326720295823	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"762"	"set2IT050"	16184	-1.42224722871416	-5.49719955324735	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"763"	"set2IT050"	16295	-1.07283813923755	-5.07032998988346	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"764"	"set2IT050"	16426	1.71521844384386	5.40857385944538	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"765"	"set2IT050"	16450	1.25274510715093	5.77210572936157	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"766"	"set2IT050"	16512	-2.66663452777813	-6.08031753306829	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"767"	"set2IT050"	16657	-2.16725273626284	-8.34973791141917	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"768"	"set2IT050"	16926	1.01475459674074	8.54043745366102	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"769"	"set2IT050"	16945	1.05921712030264	6.36967493837149	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"770"	"set2IT050"	16972	-1.53610034592749	-5.51790779580046	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"771"	"set2IT050"	17220	-1.61993545164051	-8.46724838578925	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"772"	"set2IT050"	17227	1.35100353888217	5.28236926615522	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"773"	"set2IT050"	17264	1.54912735827638	9.13023669608239	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"774"	"set2IT050"	17268	-1.50747772486747	-5.52403507924447	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"775"	"set2IT050"	17351	1.63433864892863	11.6143039366206	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"776"	"set2IT050"	17451	-3.16804586269211	-12.2971588526838	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"777"	"set2IT050"	17459	-1.2934895647801	-9.24759283440465	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"778"	"set2IT050"	17576	1.01706605748146	5.11230857868906	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"779"	"set2IT050"	17614	-3.50761681353081	-9.53823358903214	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"780"	"set2IT050"	17746	-2.15955110534973	-6.2374629169071	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"781"	"set2IT050"	17747	1.52725558096862	6.28624825182913	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"782"	"set2IT050"	17759	-1.26152579089931	-6.58001707113032	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"783"	"set2IT050"	17851	1.52933834585356	10.0237960923551	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"784"	"set2IT050"	17994	-1.59100441173059	-10.2031225705346	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"785"	"set2IT050"	18002	-1.99004728446148	-8.07096829488293	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"786"	"set2IT050"	18050	-1.5057603682653	-6.92684015800129	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"787"	"set2IT050"	18246	-1.30289128616975	-8.96675067639587	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"788"	"set2IT050"	18383	1.67874822846347	14.2493799711349	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"789"	"set2IT050"	1936971	-3.8757387053825	-6.97873460730225	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"790"	"set2IT050"	1937059	-2.17224613976251	-7.28175735479858	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"791"	"set2IT050"	1937129	1.2107236104678	5.47437146804032	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"792"	"set2IT050"	1937132	-1.10224572188583	-5.21116559764936	"Bacitracin 1 mg/ml"	"stress"	"Bacitracin"	1	"mg/ml"	NA	NA	NA
"793"	"set2IT052"	17747	1.55854763843397	6.80435540795123	"Fusidic 0.1 mg/ml"	"stress"	"Fusidic acid sodium salt"	0.1	"mg/ml"	NA	NA	NA
"794"	"set2IT056"	14967	-3.48764648170004	-9.35531478282916	"Chloramphenicol 0.001 mg/ml"	"stress"	"Chloramphenicol"	0.001	"mg/ml"	NA	NA	NA
"795"	"set2IT056"	15535	-2.85227327076627	-9.9487328274585	"Chloramphenicol 0.001 mg/ml"	"stress"	"Chloramphenicol"	0.001	"mg/ml"	NA	NA	NA
"796"	"set2IT056"	15750	1.44202535670213	8.54287485282538	"Chloramphenicol 0.001 mg/ml"	"stress"	"Chloramphenicol"	0.001	"mg/ml"	NA	NA	NA
"797"	"set2IT056"	16890	-1.12239609581613	-5.49068834818362	"Chloramphenicol 0.001 mg/ml"	"stress"	"Chloramphenicol"	0.001	"mg/ml"	NA	NA	NA
"798"	"set2IT056"	17264	-1.99367151073613	-7.86806989913758	"Chloramphenicol 0.001 mg/ml"	"stress"	"Chloramphenicol"	0.001	"mg/ml"	NA	NA	NA
"799"	"set2IT056"	18074	-1.43584504852055	-5.2046568520043	"Chloramphenicol 0.001 mg/ml"	"stress"	"Chloramphenicol"	0.001	"mg/ml"	NA	NA	NA
"800"	"set2IT057"	14967	-2.2795726538137	-8.44875113518274	"Chloramphenicol 0.0025 mg/ml"	"stress"	"Chloramphenicol"	0.0025	"mg/ml"	NA	NA	NA
"801"	"set2IT057"	15750	1.82508016752881	9.0009586205423	"Chloramphenicol 0.0025 mg/ml"	"stress"	"Chloramphenicol"	0.0025	"mg/ml"	NA	NA	NA
"802"	"set2IT057"	17170	1.43070899493114	9.92933884985258	"Chloramphenicol 0.0025 mg/ml"	"stress"	"Chloramphenicol"	0.0025	"mg/ml"	NA	NA	NA
"803"	"set2IT057"	17264	-1.83887384030863	-7.72312059002761	"Chloramphenicol 0.0025 mg/ml"	"stress"	"Chloramphenicol"	0.0025	"mg/ml"	NA	NA	NA
"804"	"set2IT057"	18245	1.00011465922986	7.68927205936302	"Chloramphenicol 0.0025 mg/ml"	"stress"	"Chloramphenicol"	0.0025	"mg/ml"	NA	NA	NA
"805"	"set2IT057"	18246	1.10417973080794	9.80044406917985	"Chloramphenicol 0.0025 mg/ml"	"stress"	"Chloramphenicol"	0.0025	"mg/ml"	NA	NA	NA
"806"	"set2IT059"	15053	1.94375621406285	6.9651377941494	"Tetracycline 0.0004 mg/ml"	"stress"	"Tetracycline hydrochloride"	4e-04	"mg/ml"	NA	NA	NA
"807"	"set2IT059"	15535	-2.24244915537563	-9.11577316795916	"Tetracycline 0.0004 mg/ml"	"stress"	"Tetracycline hydrochloride"	4e-04	"mg/ml"	NA	NA	NA
"808"	"set2IT059"	1936988	-1.97910898482511	-6.04064026859927	"Tetracycline 0.0004 mg/ml"	"stress"	"Tetracycline hydrochloride"	4e-04	"mg/ml"	NA	NA	NA
"809"	"set2IT060"	15053	3.75527357992075	12.6337439439033	"Tetracycline 0.0008 mg/ml"	"stress"	"Tetracycline hydrochloride"	8e-04	"mg/ml"	NA	NA	NA
"810"	"set2IT060"	15535	-1.51843187072673	-6.72532461617149	"Tetracycline 0.0008 mg/ml"	"stress"	"Tetracycline hydrochloride"	8e-04	"mg/ml"	NA	NA	NA
"811"	"set2IT060"	15725	2.22274626739972	7.71296119368742	"Tetracycline 0.0008 mg/ml"	"stress"	"Tetracycline hydrochloride"	8e-04	"mg/ml"	NA	NA	NA
"812"	"set2IT060"	15750	1.80925652240777	8.95834652194097	"Tetracycline 0.0008 mg/ml"	"stress"	"Tetracycline hydrochloride"	8e-04	"mg/ml"	NA	NA	NA
"813"	"set2IT060"	17811	1.22433275812274	5.29820557750869	"Tetracycline 0.0008 mg/ml"	"stress"	"Tetracycline hydrochloride"	8e-04	"mg/ml"	NA	NA	NA
